2000,996200
12000,997900
15000,996000
19000,997100
6000,997700
19000,996500
500,997200
800,998500
1000,996700
4000,997800
17000,997000
18000,997000
800,996500
2000,997800
4000,996900
13000,999000
15000,998400
18000,996000
7000,995500
10000,997100
14000,996700
17000,997200
4000,997000
300,997500
9000,998000
11000,996900
14000,996800
5000,15622900
8000,997300
11000,996800
8000,997300
16000,997300
10,997200
1000,997500
7000,997900
17000,997500
8000,15621400
